id,name,alias,name_en,category,kcal,protein,fat,carb,sodium
R0900101,冷凍芝麻湯圓,,,加工調理食品及其他類,352.0,4.8,16.3,46.7,3.0
R0900201,冷凍花生湯圓,,,加工調理食品及其他類,350.0,5.2,15.6,47.1,6.0
R0900301,冷凍豬肉湯圓,,,加工調理食品及其他類,281.0,6.5,12.1,36.6,210.0
R1100101,免煮飯,,Instant rice,加工調理食品及其他類,168.0,3.2,0.3,37.1,16.0
R1100201,埔里米粉,,Pure rice noodle,加工調理食品及其他類,358.0,0.5,0.5,87.7,3.0
R1100301,細米粉,,Rice noodle,加工調理食品及其他類,355.0,0.4,0.6,87.2,197.0
R1100401,濁水米粉,,Rice noodle,加工調理食品及其他類,357.0,5.3,1.3,81.1,209.0
R1100501,米粄條,美濃粄條,,加工調理食品及其他類,129.0,1.1,0.9,29.2,82.0
R1100601,米苔目,,Rice noodle: thick,加工調理食品及其他類,121.0,0.6,0.1,29.6,10.0
R1100701,粿仔條,,Rice noodle,加工調理食品及其他類,193.0,0.5,1.2,45.0,15.0
R1300101,米漿(散裝),,,加工調理食品及其他類,62.0,0.6,0.5,13.7,2.0
R1300201,保久米漿,,,加工調理食品及其他類,62.0,1.0,1.5,11.3,21.0
R1300301,糙米漿,,,加工調理食品及其他類,71.0,1.3,2.2,11.6,20.0
R1300401,糙秈米漿,,,穀物類,68.0,0.9,2.1,11.4,28.0
R1300501,糯米漿,,,加工調理食品及其他類,51.0,0.8,0.8,10.2,27.0
R1300601,黑糯米漿,,,加工調理食品及其他類,50.0,0.4,0.2,11.6,14.0
R1310101,米漿粉,,Rice milk powder,加工調理食品及其他類,444.0,9.1,12.3,74.3,3.0
R1500101,燕麥奶,,,加工調理食品及其他類,44.0,1.0,0.8,8.1,14.0
R1600101,玉米粒罐頭,,Corn kernal: canned,加工調理食品及其他類,90.0,2.3,1.4,16.9,208.0
R1600201,玉米醬罐頭,,Cream style sweat corn; Sweat cream style corn,加工調理食品及其他類,66.0,1.4,0.4,14.0,276.0
R1700101,麵筋(未調味),,Gluten; Wheat gluten,加工調理食品及其他類,643.0,42.5,53.0,0.0,7.0
R1700201,麵腸(未調味),,Rolled flour gluten,加工調理食品及其他類,138.0,20.6,1.9,9.7,47.0
R1800101,水餃皮,,Dumpling skin,加工調理食品及其他類,264.0,7.8,0.5,57.0,629.0
R1800201,春捲皮,,Spring roll skin,加工調理食品及其他類,241.0,8.3,0.7,50.4,545.0
R1800301,餛飩皮,,Wonton skin,加工調理食品及其他類,271.0,8.3,0.5,58.2,501.0
R1900101,長麵線,壽麵線,Noodle string; Wheat flour string,加工調理食品及其他類,310.0,10.7,1.1,64.3,2874.0
R1900201,紅麵線,,Noodle string; Wheat flour string,加工調理食品及其他類,307.0,11.3,1.4,62.3,2813.0
R1900301,麵線,,Shou noodle/Vermicelli/-,加工調理食品及其他類,350.0,11.7,1.5,72.4,752.0
R1900401,雞絲麵,,Noodle: shredded chicken flavored,加工調理食品及其他類,463.0,9.4,22.8,55.0,2450.0
R2000101,乾麵條,,Noodle: dried,加工調理食品及其他類,350.0,11.6,1.5,72.5,362.0
R2000201,油麵條,油麵,Raw oil noodle (dry),加工調理食品及其他類,361.0,11.4,1.2,76.3,712.0
R2000301,紅蘿蔔麵,,Noodle: carrot flavored,加工調理食品及其他類,352.0,12.1,1.0,73.8,368.0
R2000401,通心麵,,Pasta: macaroni,加工調理食品及其他類,359.0,13.8,1.4,72.6,25.0
R2000501,菠菜麵,,Noodle: spinach flavored,加工調理食品及其他類,356.0,11.8,1.2,74.4,310.0
R2000601,鍋燒意麵,,Noodle: pot-burn fried noodle,加工調理食品及其他類,479.0,10.0,22.8,58.5,990.0
R2000701,雞蛋麵,,Noodle: egg flavored,加工調理食品及其他類,358.0,12.5,0.9,74.8,467.0
R2000801,刀削麵,,Noodle: sliced,加工調理食品及其他類,267.0,8.4,0.9,56.2,226.0
R2000901,拉麵,,Noodle: Ramen,加工調理食品及其他類,292.0,9.1,0.8,62.1,429.0
R2001001,意麵,,Noodle:fried,加工調理食品及其他類,290.0,10.1,1.0,60.1,572.0
R2001101,衛生油麵,,Oil noodle (cooked),加工調理食品及其他類,163.0,5.5,1.8,31.2,67.0
R2001201,金門黃麵,,,加工調理食品及其他類,158.0,6.4,0.5,31.9,326.0
R2001301,冷凍烏龍麵,,,加工調理食品及其他類,129.0,3.4,0.3,28.2,192.0
R2001401,鍋燒麵,,Wu-lohg noodle,加工調理食品及其他類,120.0,4.5,0.4,24.6,42.0
R2001501,蕎麥麵(乾),,Buckwheet noodles,加工調理食品及其他類,349.0,12.7,1.7,70.6,733.0
R2001502,蕎麥麵(濕),,Buckwheat noodle,加工調理食品及其他類,153.0,6.3,1.5,28.6,136.0
R2100101,炒板條,,,加工調理食品及其他類,149.0,4.2,4.2,23.7,307.0
R2100201,泡麵(牛肉口味),,Instant noodle,加工調理食品及其他類,473.0,9.6,24.5,53.6,2077.0
R2100301,泡麵(鮮蝦口味),,Instant noodle,加工調理食品及其他類,475.0,9.6,23.8,55.5,1889.0
R2100401,擔仔麵,,,加工調理食品及其他類,124.0,4.4,6.5,11.9,312.0
R2200101,冷凍牛肉水餃,,Dumpling: beef,加工調理食品及其他類,215.0,8.9,9.7,23.1,383.0
R2200201,冷凍豬肉水餃,,Dumpling: pork,加工調理食品及其他類,208.0,8.1,9.7,22.1,447.0
R2200301,冷凍豬肉韭菜水餃,,Dumpling: pork and leek,加工調理食品及其他類,229.0,8.4,11.5,23.0,439.0
R2200401,冷凍豬肉蟹黃水餃,,Dumpling,加工調理食品及其他類,223.0,7.8,9.8,26.0,472.0
R2200501,冷凍香菇雞肉水餃,,"Dumpling: marshroom, chicken",加工調理食品及其他類,221.0,9.5,10.2,22.7,350.0
R2200601,冷凍素食水餃,,Dumpling: vegetarian,加工調理食品及其他類,175.0,8.7,4.1,25.8,369.0
R2200701,冷凍鮪魚水餃,,Dumpling: tuna,加工調理食品及其他類,196.0,9.0,8.5,20.8,275.0
R2200801,冷凍豬肉熟水餃,,"Dumpling: pork, cooked",加工調理食品及其他類,235.0,7.2,10.1,28.9,333.0
R2200901,冷凍素食熟水餃,,"Dumpling: vegetarian, cooked",加工調理食品及其他類,209.0,7.2,5.4,32.9,491.0
R2201001,冷凍冬菜蝦仁餛飩,雲吞,Wonton: cabbage and shrimp,加工調理食品及其他類,191.0,9.1,6.3,24.5,316.0
R2201101,冷凍豬肉餛飩,雲吞,Wonton: pork,加工調理食品及其他類,240.0,11.1,12.6,20.5,428.0
R2201201,冷凍菜肉餛飩,雲吞,Wonton: vegetable and pork,加工調理食品及其他類,236.0,9.1,16.3,13.3,693.0
R2201301,溫州餛飩,大餛飩,Wonton,加工調理食品及其他類,145.0,6.5,7.9,11.9,381.0
R2201401,豬肉鍋貼,,,加工調理食品及其他類,238.0,7.8,11.3,26.2,314.0
R2201501,熟水餃(高麗菜水餃),,,加工調理食品及其他類,199.0,7.4,10.1,19.7,301.0
R2300101,冷凍叉燒包,,,加工調理食品及其他類,266.0,8.8,4.8,47.0,167.0
R2300201,冷凍酸菜焢肉包子,,,加工調理食品及其他類,301.0,8.6,13.1,37.2,343.0
R2300301,冷凍芋泥包,,Taro paste bun,加工調理食品及其他類,263.0,6.6,3.6,51.1,46.0
R2300401,冷凍豆沙包,,Red bean paste bun,加工調理食品及其他類,247.0,7.4,1.1,51.8,60.0
R2300501,冷凍芝麻包,,Sesame bun,加工調理食品及其他類,341.0,7.2,11.7,51.7,24.0
R2300601,冷凍蓮蓉包,,Lotus seed paste bun,加工調理食品及其他類,292.0,7.9,5.5,52.8,82.0
R2300701,冷凍叉燒包子,,,加工調理食品及其他類,267.0,7.1,6.1,46.0,210.0
R2300801,冷凍牛肉包子,,Beef bun,加工調理食品及其他類,269.0,10.8,4.6,46.1,261.0
R2300901,冷凍豬肉包子,,Pork bun,加工調理食品及其他類,266.0,7.6,9.2,38.2,230.0
R2301001,冷凍豬肉湯包,,Pork bun,加工調理食品及其他類,235.0,10.1,14.3,16.3,447.0
R2301101,小籠包,,Small meat bun,加工調理食品及其他類,242.0,9.6,15.5,15.9,248.0
R2301201,冷凍素菜包子,,Vegetable bun,加工調理食品及其他類,234.0,8.6,3.8,41.4,244.0
R2301301,竹筍包,,,加工調理食品及其他類,209.0,6.9,5.5,32.9,348.0
R2400101,冷凍白饅頭,,,加工調理食品及其他類,279.0,7.4,2.4,57.0,91.0
R2400201,白饅頭,,,加工調理食品及其他類,248.0,8.1,1.2,51.3,182.0
R2400301,芋頭饅頭,,,加工調理食品及其他類,155.0,5.7,0.6,31.5,71.0
R2400401,花捲,,,加工調理食品及其他類,227.0,5.7,1.9,47.0,425.0
R2400501,冷藏堅果饅頭,,,加工調理食品及其他類,307.0,9.6,8.8,47.3,119.0
R2400601,黑糖饅頭,,,加工調理食品及其他類,235.0,6.8,0.9,50.0,41.0
R2400701,冷凍銀絲卷(奶黃),,,加工調理食品及其他類,283.0,8.9,3.3,54.5,11.0
R2500101,火腿蛋三明治,,,加工調理食品及其他類,275.0,10.9,13.2,28.2,426.0
R2600101,披薩(夏威夷),,,加工調理食品及其他類,270.0,12.0,8.7,35.9,437.0
R2600201,冷凍披薩(黑胡椒火腿),,Pizza,加工調理食品及其他類,210.0,9.3,6.9,27.7,405.0
R2700101,蔥油餅,,,加工調理食品及其他類,305.0,8.3,9.3,46.9,257.0
R2700201,冷凍蔥油餅,蔥油派,,加工調理食品及其他類,258.0,9.1,3.1,48.5,602.0
R2700301,冷凍蛋餅皮,,,加工調理食品及其他類,231.0,5.7,3.7,43.7,291.0
R2700401,燒餅,,,加工調理食品及其他類,323.0,9.1,9.1,51.1,458.0
R2800101,韭菜盒子,,,加工調理食品及其他類,217.0,7.5,12.1,19.5,287.0
R2800201,大餅包小餅(紅豆),,,加工調理食品及其他類,376.0,8.3,16.5,48.5,135.0
R2800301,水煎包,,,加工調理食品及其他類,166.0,4.3,5.4,25.2,310.0
R2800401,牛肉餡餅,,,加工調理食品及其他類,225.0,9.6,10.4,23.3,350.0
R2800501,豬肉餡餅,,,加工調理食品及其他類,327.0,6.2,23.3,23.1,290.0
R2900101,冷凍燒賣,,,加工調理食品及其他類,188.0,9.9,9.7,15.3,384.0
R2900201,冷凍水晶包,,,加工調理食品及其他類,211.0,4.8,7.8,30.4,193.0
R2900301,"冷凍,水晶餃",,,加工調理食品及其他類,190.0,2.8,3.5,36.8,348.0
R3000101,油條,,Cruller,加工調理食品及其他類,551.0,10.1,40.2,37.3,341.0
R3000201,冷凍春捲,,Spring roll,加工調理食品及其他類,272.0,5.1,13.9,31.5,449.0
R3000301,蚵仔煎,,,加工調理食品及其他類,192.0,4.9,10.4,19.7,479.0
R3000401,棺材板,,,加工調理食品及其他類,264.0,7.0,17.5,19.7,299.0
R3000501,油豆腐粉絲(阿給),阿給,,加工調理食品及其他類,146.0,6.9,6.2,15.7,162.0
R3100101,冷凍可樂餅(奶汁),,,加工調理食品及其他類,114.0,3.6,2.3,19.8,338.0
R4100101,芋圓,,,加工調理食品及其他類,214.0,0.9,0.2,52.1,2.0
R4100201,粉圓,,,加工調理食品及其他類,346.0,0.2,0.0,86.2,13.0
R4100301,冷凍甘薯條,薯條,French fries: sweet potato,加工調理食品及其他類,182.0,1.8,6.5,29.0,67.0
R4100401,冷凍馬鈴薯條,薯條,French fries: potato,加工調理食品及其他類,151.0,2.2,4.5,25.5,18.0
R4100501,西谷米,,Sago; Sago pearl; Tapioca,加工調理食品及其他類,360.0,0.1,0.1,89.7,14.0
R4400101,台式泡菜,,,加工調理食品及其他類,59.0,0.9,0.3,13.1,330.0
R4400201,黃金泡菜,,,加工調理食品及其他類,111.0,2.4,5.7,12.5,497.0
R4400301,韓式泡菜,,,加工調理食品及其他類,35.0,2.0,0.4,5.8,487.0
R4400401,花瓜罐頭,,,加工調理食品及其他類,89.0,2.9,0.2,18.8,1458.0
R4400501,冷凍洋蔥圈,,Onion ring,加工調理食品及其他類,281.0,4.0,11.0,41.4,503.0
R4400601,醃辣椒,剝皮辣椒,,加工調理食品及其他類,53.0,1.9,0.3,10.6,1520.0
R4400701,桂竹筍片,,,加工調理食品及其他類,19.0,1.0,0.2,3.3,815.0
R4400801,麻竹筍干,,,加工調理食品及其他類,400.0,,,100.0,
R4400901,薤,"蕗蕎,薤頭,火蔥,蕎蔥,大韭(韮),露京,蕎頭,叫頭",Allium bakeri Regel;Baker's garlic,加工調理食品及其他類,11.0,0.5,0.2,1.9,2586.0
R4401001,甘藍乾,高麗菜乾,Cabbage: dried,加工調理食品及其他類,194.0,7.2,1.1,38.9,3854.0
R4401101,酸甘藍菜,酸高麗菜,,加工調理食品及其他類,24.0,1.4,0.2,4.2,497.0
R4401201,梅乾菜,,,加工調理食品及其他類,116.0,5.5,1.1,20.8,11555.0
R4401301,榨菜,"榨菜藺蕓苔,四川榨菜,疙瘩菜,稜角菜,筆架菜,香爐菜,瘤菜",tsatsai， tza-tsai,加工調理食品及其他類,27.0,1.3,0.4,4.6,2790.0
R4401401,酸菜,"鹹菜,鹼菜,醃(大/鹹)酸菜,大鹹菜,鹹菜仁",kraut， sourkrout， sourcrout， sauerkraut,加工調理食品及其他類,19.0,0.8,0.3,3.2,1447.0
R4401501,醃漬冬瓜,"白瓜,東瓜,枕瓜,水芝,地芝",Wax gourd: pickled,加工調理食品及其他類,28.0,2.5,0.2,4.1,3690.0
R4401601,醃漬花胡瓜,"小黃瓜,花瓜,小胡瓜,小瓜,小刺瓜,水胡瓜",Cucumber:pickeled,加工調理食品及其他類,89.0,3.0,0.5,18.1,1603.0
R4401701,醃漬越瓜,"醃瓜,菴瓜,梢瓜,酥瓜,甜瓜,羊角瓜,稍瓜,生瓜,白瓜,青瓜,百香胡瓜",Oriental pickling melon,加工調理食品及其他類,18.0,1.1,0.2,3.1,873.0
R4500101,銀耳罐頭,"白木耳,雪耳",,加工調理食品及其他類,49.0,0.1,0.1,12.0,7.0
R4500201,草菇罐頭,"蘭花菇,美味草菇,包腳菇,中國蘑菇,稈(麻/貢)菇,南華菇,家生菇(小包腳菇)",(Paddy) Straw mushroom: canned,加工調理食品及其他類,36.0,3.3,0.1,5.4,306.0
R4500301,醃漬香菇,"冬(北/花/厚/毛)菇,椎茸,香蕈(信/椹),合蕈",Mushroom: pickled; Champignon: pickled; Shiitake: pickled,加工調理食品及其他類,56.0,3.0,0.1,10.6,723.0
R4500401,秀珍菇罐頭,"平菇,小平菇,側耳平菇,蠔菇,袖珍(鮑魚)菇(側耳)",(Common) Oyster mushroom: canned; Obalonus: canned,加工調理食品及其他類,30.0,1.7,0.5,4.7,245.0
R4500501,金針菇罐頭,"金(冬/榎/朴)菇,金絲菇,金菇菜,秋葷,樸蕈構菌,毛柄金線菇,菌子(絨柄金錢菇)",Velvet foot: canned; Gold mushroom: canned; Enokitake: canned; Winter Mushroom: canned; Snow Mushroom: canned,加工調理食品及其他類,27.0,1.7,0.2,4.5,959.0
R4500601,洋菇罐頭,"西洋蘑菇(蘑菇,雙孢蘑菇)",Mushroom: canned,加工調理食品及其他類,31.0,2.9,0.3,4.3,532.0
R4500701,猴頭菇罐頭,"猴頭蘑,刺蝟菌,蝟菌,花菜菇,圓頭菇,陰陽蘑,對臉蘑",,加工調理食品及其他類,31.0,1.0,0.1,6.5,174.0
R4600101,高纖胚芽冬粉,粉絲,Bean thread: green bean w/ germ,加工調理食品及其他類,364.0,0.6,0.2,90.0,2.0
R4600201,冬粉,粉絲,Mung bean thread; Water flour,加工調理食品及其他類,351.0,0.1,0.1,87.5,10.0
R4600301,寬粉,寬條冬粉,,加工調理食品及其他類,349.0,0.1,0.1,86.9,4.0
R4700101,佃煮黑豆,,,加工調理食品及其他類,271.0,10.5,6.2,43.5,251.0
R4700201,豆干絲,,Beancurd noodles,加工調理食品及其他類,170.0,18.3,8.6,4.8,549.0
R4700202,五香豆干,,Soy bean curd cake: spiced; Spiced fried beancurd;,加工調理食品及其他類,197.0,19.3,10.6,6.2,445.0
R4700203,小方豆干,,Hard bean curd,加工調理食品及其他類,161.0,17.4,8.6,3.5,116.0
R4700301,黑豆干,,,加工調理食品及其他類,197.0,19.0,12.5,2.1,123.0
R4700401,豆腐皮,豆皮,Dried beancurd skin; Soy (bean) milk film,加工調理食品及其他類,209.0,25.3,11.0,2.4,23.0
R4700501,日式炸豆皮,,Yuba: fried,加工調理食品及其他類,388.0,19.2,32.4,4.9,1.0
R4700601,豆豉,蔭豉,Fermented black bean,加工調理食品及其他類,237.0,20.4,11.5,12.8,6075.0
R4700701,豆棗,,,加工調理食品及其他類,420.0,11.7,19.2,50.0,854.0
R4700801,百頁豆腐,千張豆腐,Beancurd sheets,加工調理食品及其他類,196.0,13.4,13.1,6.3,425.0
R4700901,傳統豆腐,板豆腐,Tofu; Bean curd; Soy bean cheese,加工調理食品及其他類,88.0,8.5,3.4,6.0,2.0
R4700902,傳統豆腐(2022年取樣),板豆腐,Tofu; Bean curd; Soy bean cheese,加工調理食品及其他類,96.0,9.6,5.5,1.9,7.0
R4701001,冷凍豆腐,凍豆腐,Bean curd: frozen,加工調理食品及其他類,131.0,12.9,7.1,3.9,8.0
R4701101,小三角油豆腐,,Bean curd: oil fried,加工調理食品及其他類,160.0,12.7,13.3,0.0,1.0
R4701201,嫩豆腐,,,加工調理食品及其他類,53.0,4.9,3.0,1.6,32.0
R4701301,雞蛋豆腐,,Bean curd with egg,加工調理食品及其他類,79.0,6.9,4.6,2.7,307.0
R4701401,麻油辣腐乳,,,加工調理食品及其他類,107.0,9.0,5.8,4.8,3675.0
R4800101,素肉,,,加工調理食品及其他類,210.0,23.9,10.1,6.0,731.0
R4800201,冷凍素雞塊,,,加工調理食品及其他類,206.0,14.2,8.1,19.0,456.0
R4900101,花生麵筋罐頭,,peanut gluten,加工調理食品及其他類,206.0,11.0,11.1,15.5,778.0
R4900201,香菇麵筋罐頭,,Mushroom gluten,加工調理食品及其他類,192.0,10.7,10.0,14.9,916.0
R4900301,花豆罐頭(糖漬),"紅花豆,紅(赤)花菜豆,花仔(阿/柳)豆",Kidney beans: canned; White dutch runner bean: canned; Scarlet runner bean: canned; multiflora bean: canned,加工調理食品及其他類,204.0,7.6,0.0,43.5,7.0
R4900401,紅豆罐頭(糖漬),"小豆,赤小豆,赤豆,通常小豆,小紅豆,紅小豆",Red bean: canned; Rice bean: canned; Small red bean: canned; Adzuki bean: canned,加工調理食品及其他類,233.0,8.0,0.3,49.5,8.0
R4900501,甘納豆,,,加工調理食品及其他類,333.0,6.6,1.0,74.5,184.0
R4900601,豌豆仁罐頭,"荷蓮豆仁,荷仁豆仁,荷蘭豆仁,花蓮豆仁,飛龍豆仁,青豆仁,胡豆仁,畢豆仁,宛豆仁,孫豆仁,丸豆仁,留",Pea: canned,加工調理食品及其他類,126.0,7.2,0.9,22.1,211.0
R4900701,鹽酥蠶豆,"蠶豆酥,蠶豆子,蠶豆花",Broad bean: salted; Field bean: salted,加工調理食品及其他類,481.0,26.9,20.9,46.3,386.0
R5000101,豆漿,豆奶,Soy milk; Bean milk,加工調理食品及其他類,60.0,3.2,1.3,9.0,36.0
R5000201,雞蛋豆漿,雞蛋豆奶,Soy milk: egg flavor,加工調理食品及其他類,56.0,1.9,1.3,9.2,24.0
R5000301,鹹豆漿,,Soy(bean) milk: salted,加工調理食品及其他類,37.0,3.5,1.8,1.7,198.0
R5000401,黑豆漿,黑豆奶,Black soy(bean) milk,加工調理食品及其他類,39.0,1.1,0.6,7.4,21.0
R5000501,豆漿優酪乳,豆奶優酪乳,Soya yogurt,加工調理食品及其他類,70.0,2.0,1.2,12.9,8.0
R5000601,DHA豆奶,,Soybean milk: DHA enriched,加工調理食品及其他類,44.0,1.7,0.5,8.0,34.0
R5010101,豆漿粉,豆奶粉,Soy milk powder,加工調理食品及其他類,434.0,37.4,17.1,32.5,0.0
R5100101,叉燒肉,,Basted meat,加工調理食品及其他類,253.0,17.2,13.1,16.5,841.0
R5100201,切片火腿(牛肉),"三明治火腿,火腿片",Beef: sandwich meat,加工調理食品及其他類,121.0,15.9,2.2,9.4,1200.0
R5100301,切片火腿(豬肉),"三明治火腿,火腿片",Sandwich ham,加工調理食品及其他類,147.0,16.5,4.9,9.0,1006.0
R5100401,切片火腿(雞肉),"三明治火腿,火腿片",Chicken: sandwich meat,加工調理食品及其他類,148.0,15.3,5.3,10.0,1040.0
R5100501,"條狀火腿(牛肉,黑胡椒)",,"Beef: ham, black pepper",加工調理食品及其他類,113.0,18.9,2.3,4.1,1125.0
R5100601,條狀火腿(豬肉),,Ham,加工調理食品及其他類,145.0,16.2,3.8,11.5,1029.0
R5100701,醬肘子,"醬肘花,醬汁燒蹄膀",,加工調理食品及其他類,134.0,19.0,6.6,0.0,671.0
R5100801,培根,三層煙肉,Pork: bacon,加工調理食品及其他類,372.0,13.5,35.6,0.0,610.0
R5100901,臘肉(五花肉),,"Pork: lean and fat, salted, cured and smoked",加工調理食品及其他類,525.0,18.5,49.0,2.4,1539.0
R5100902,臘肉(腿肉),,"Pork: salted, cured and smoked",加工調理食品及其他類,377.0,26.7,27.2,6.4,3220.0
R5101001,滷牛筋,滷蹄筋,Beef Tendons: stewed,加工調理食品及其他類,119.0,21.1,2.8,2.6,524.0
R5101101,滷豬腳,,Pork hock: stewed in soy sauce,加工調理食品及其他類,237.0,28.4,15.4,0.0,187.0
R5101201,醃燻豬肝,,"Pork: liver, pickled and smoked",加工調理食品及其他類,167.0,26.8,4.7,4.2,905.0
R5101301,膽肝,"鹹豬肝,粉肝,柴肝","Pork: liver, salted",加工調理食品及其他類,252.0,31.2,7.9,13.9,3204.0
R5200101,片狀肉乾(牛肉),牛肉干,"Beef: sliced, baked, dried",加工調理食品及其他類,335.0,30.3,5.2,41.8,1317.0
R5200102,"片狀肉乾(牛肉,辣味)",辣味牛肉干,"Beef: baked, sliced and spiced; Spicy flavored beef jerky",加工調理食品及其他類,335.0,38.0,7.0,29.9,1537.0
R5200201,片狀肉乾(豬肉),豬肉干,Pork: baked,加工調理食品及其他類,329.0,30.0,5.0,41.0,1177.0
R5200301,條狀肉乾(豬肉),"豬肉乾,豬肉干","Pork: striped, dried",加工調理食品及其他類,345.0,43.2,7.9,25.1,1325.0
R5300101,牛肉香腸,,Beef: sausage,加工調理食品及其他類,298.0,20.7,20.5,7.8,792.0
R5300201,香腸,,Pork: sausage,加工調理食品及其他類,354.0,17.0,26.3,12.3,1026.0
R5300202,香腸(蒜味),,"Pork: sausage, garlic flavor",加工調理食品及其他類,387.0,16.6,27.8,17.7,1021.0
R5300203,蒟蒻香腸(蒜味),,"Pork: sausage, koniac, garlic flavor",加工調理食品及其他類,289.0,19.4,14.9,19.3,1106.0
R5300301,小巧香腸,小香腸,Mini-sausage,加工調理食品及其他類,362.0,15.1,28.2,11.9,912.0
R5300401,雞肉香腸(大),,"Chicken: sausage, large",加工調理食品及其他類,283.0,22.4,16.3,11.8,914.0
R5300402,雞肉香腸(小),,"Chicken: sausage, small",加工調理食品及其他類,459.0,13.9,37.7,15.9,699.0
R5300501,熱狗,,Pork: hot dog,加工調理食品及其他類,257.0,13.3,18.1,10.2,607.0
R5300601,德國香腸,,"Pork: German sausage, bratwurst",加工調理食品及其他類,275.0,15.9,21.4,4.6,547.0
R5300701,冷凍小香腸,,Sausage,加工調理食品及其他類,249.0,14.8,17.8,7.4,722.0
R5400101,冷凍珍珠丸,,,加工調理食品及其他類,225.0,9.5,11.5,20.9,313.0
R5400201,冷凍貢丸,,Meatball,加工調理食品及其他類,244.0,16.6,20.3,0.0,580.0
R5400301,冷凍雞肉丸,,,加工調理食品及其他類,202.0,10.5,12.3,12.3,597.0
R5500101,冷凍牛肉漢堡肉,,,加工調理食品及其他類,249.0,14.4,18.5,6.3,302.0
R5500201,冷凍雞塊,,Chicken nugget,加工調理食品及其他類,228.0,15.3,12.9,12.6,596.0
R5600101,豬肉脯,豬肉絨,Pork: dried and crushed,加工調理食品及其他類,441.0,33.4,25.1,20.3,1518.0
R5600201,豬肉酥,豬肉鬆,Pork: dried and crushed,加工調理食品及其他類,513.0,33.0,28.3,31.6,1467.0
R5600301,雞肉酥,雞肉鬆,"Chicken: dried, crushed",加工調理食品及其他類,451.0,26.7,14.6,53.2,1644.0
R5900101,肉羹,,,加工調理食品及其他類,247.0,9.7,14.7,18.9,512.0
R5900201,冷凍咕咾肉,,,加工調理食品及其他類,184.0,6.4,9.5,18.3,395.0
R5900301,豬腳凍,,,加工調理食品及其他類,145.0,16.6,7.8,2.0,726.0
R6100101,冷凍花枝丸,,,加工調理食品及其他類,166.0,12.7,7.0,13.0,456.0
R6100201,冷凍虱目魚丸,,Milkfish ball,加工調理食品及其他類,206.0,13.7,11.9,11.0,551.0
R6100301,冷凍文蛤丸,,Clam ball,加工調理食品及其他類,211.0,16.2,9.2,15.8,565.0
R6100401,冷凍旗魚丸,,Swordfish ball,加工調理食品及其他類,160.0,12.8,6.7,12.0,700.0
R6100501,冷凍鱈魚丸,,Codfish ball,加工調理食品及其他類,99.0,8.5,2.4,10.7,459.0
R6100601,冷凍蝦丸,,Shrimp ball,加工調理食品及其他類,123.0,10.8,2.3,14.7,780.0
R6200201,冷凍花枝排,,,加工調理食品及其他類,187.0,5.5,7.3,24.9,648.0
R6200301,冷凍鮪排,,,加工調理食品及其他類,143.0,13.4,0.9,20.4,664.0
R6200401,冷凍蝦餅,,Shrimp croquette,加工調理食品及其他類,127.0,9.6,2.1,17.3,337.0
R6300301,冷凍干貝酥,,,加工調理食品及其他類,146.0,8.3,0.2,27.7,802.0
R6300401,冷凍花枝塊,,,加工調理食品及其他類,180.0,11.3,7.5,17.0,508.0
R6300501,冷凍旗魚塊,,,加工調理食品及其他類,178.0,15.3,6.5,14.7,423.0
R6400101,冷凍蚵捲,,,加工調理食品及其他類,213.0,6.9,17.5,7.0,463.0
R6400201,冷凍魚捲,,,加工調理食品及其他類,126.0,13.8,0.3,17.1,401.0
